"battery_level","version_name","device_id","timestamp"
0.15,"1.53.1",41353,2019-03-23 07:02:52
0.16,"1.53.1",41353,2019-03-23 07:00:52
0.17,"1.53.1",41353,2019-03-23 06:58:52
0.18,"1.53.1",41353,2019-03-23 06:56:32
0.19,"1.53.1",41353,2019-03-23 06:53:52
0.20,"1.53.1",41353,2019-03-23 06:51:52
0.21,"1.53.1",41353,2019-03-23 06:49:42
0.22,"1.53.1",41353,2019-03-23 06:47:52
0.23,"1.53.1",41353,2019-03-23 06:45:42
0.24,"1.53.1",41353,2019-03-23 06:43:32
0.25,"1.53.1",41353,2019-03-23 06:41:32
0.26,"1.53.1",41353,2019-03-23 06:39:12
0.27,"1.53.1",41353,2019-03-23 06:36:58
0.28,"1.53.1",41353,2019-03-23 06:34:38
0.29,"1.53.1",41353,2019-03-23 06:32:48
0.96,"1.100.0",45434,2019-03-25 05:07:56
0.63,"1.100.0",45434,2019-03-25 07:45:42
0.62,"1.100.0",45434,2019-03-25 07:46:12
0.62,"1.100.0",45434,2019-03-25 07:46:43
0.61,"1.100.0",45434,2019-03-25 08:00:08
0.60,"1.100.0",45434,2019-03-25 08:11:33
0.59,"1.100.0",45434,2019-03-25 08:11:56
0.58,"1.100.0",45434,2019-03-25 08:12:30
0.57,"1.100.0",45434,2019-03-25 08:13:17
0.39,"1.100.0",45434,2019-03-25 09:40:54
0.38,"1.100.0",45434,2019-03-25 09:41:08
0.36,"1.100.0",45434,2019-03-25 09:41:22
0.35,"1.100.0",45434,2019-03-25 09:41:25
0.33,"1.100.0",45434,2019-03-25 09:41:28
0.21,"1.100.0",45434,2019-03-25 09:41:31
0.17,"1.100.0",45434,2019-03-25 09:41:35
0.13,"1.100.0",45434,2019-03-25 09:41:47
0.12,"1.100.0",45434,2019-03-25 09:41:50
0.54,"1.100.0",50304,2019-03-25 23:34:27
0.53,"1.100.0",50304,2019-03-25 23:41:47
0.52,"1.100.0",50304,2019-03-25 23:42:47
0.54,"1.100.0",50304,2019-03-25 23:55:27
0.55,"1.100.0",50304,2019-03-26 00:04:47
0.54,"1.100.0",50304,2019-03-26 00:07:04
0.53,"1.100.0",50304,2019-03-26 00:08:45
0.52,"1.100.0",50304,2019-03-26 00:12:03
0.51,"1.100.0",50304,2019-03-26 00:13:03
0.50,"1.100.0",50304,2019-03-26 00:14:23
0.49,"1.100.0",50304,2019-03-26 00:16:03
0.48,"1.100.0",50304,2019-03-26 00:17:23
0.47,"1.100.0",50304,2019-03-26 00:18:23
0.46,"1.100.0",50304,2019-03-26 00:19:43
0.87,"1.100.0",45434,2019-03-26 16:07:15
0.86,"1.100.0",45434,2019-03-26 16:08:13
0.85,"1.100.0",45434,2019-03-26 16:08:53
0.84,"1.100.0",45434,2019-03-26 16:09:30
0.83,"1.100.0",45434,2019-03-26 16:10:06
0.82,"1.100.0",45434,2019-03-26 16:10:41
0.09,"1.100.0",50304,2019-03-26 21:06:22
0.08,"1.100.0",50304,2019-03-26 21:06:36
0.09,"1.100.0",50304,2019-03-26 21:17:19
0.07,"1.100.0",50304,2019-03-26 21:19:02
0.06,"1.100.0",50304,2019-03-26 21:19:07
0.11,"1.100.0",50304,2019-03-28 01:15:46
0.11,"1.100.0",50304,2019-03-28 01:17:00
0.11,"1.100.0",50304,2019-03-28 01:16:36
0.11,"1.100.0",50304,2019-03-28 01:16:48
0.10,"1.100.0",50304,2019-03-28 01:46:34
0.07,"1.100.0",50304,2019-03-28 01:54:20
0.06,"1.100.0",50304,2019-03-28 01:54:23
0.49,"1.100.0",50304,2019-03-29 17:17:38
0.40,"1.100.0",50304,2019-03-29 17:22:30
0.39,"1.100.0",50304,2019-03-29 17:22:35
0.38,"1.100.0",50304,2019-03-29 17:22:39
0.36,"1.100.0",50304,2019-03-29 17:22:43
0.35,"1.100.0",50304,2019-03-29 17:22:49
0.34,"1.100.0",50304,2019-03-29 17:22:52
0.33,"1.100.0",50304,2019-03-29 17:22:55
0.32,"1.100.0",50304,2019-03-29 17:22:58
0.31,"1.100.0",50304,2019-03-29 17:23:04
0.30,"1.100.0",50304,2019-03-29 17:23:07
0.29,"1.100.0",50304,2019-03-29 17:23:09
0.26,"1.100.0",50304,2019-03-29 17:23:32
0.28,"1.100.0",50304,2019-03-29 17:23:11
0.27,"1.100.0",50304,2019-03-29 17:23:15
0.25,"1.100.0",50304,2019-03-29 17:23:44
0.24,"1.100.0",50304,2019-03-29 17:23:46
0.23,"1.100.0",50304,2019-03-29 17:23:55
0.23,"1.100.0",50304,2019-03-29 17:24:02
0.22,"1.100.0",50304,2019-03-29 17:24:36
0.21,"1.100.0",50304,2019-03-29 17:24:46
0.20,"1.100.0",50304,2019-03-29 17:24:58
0.19,"1.100.0",50304,2019-03-29 17:25:09
0.05,"1.100.0",50304,2019-03-30 03:23:48
0.04,"1.100.0",50304,2019-03-30 03:25:05
0.91,"1.53.1",41353,2019-03-30 04:09:03
0.92,"1.53.1",41353,2019-03-30 04:07:03
0.04,"1.100.0",50304,2019-03-30 03:25:45
0.04,"1.100.0",50304,2019-03-30 03:25:23
0.04,"1.100.0",50304,2019-03-30 03:25:26
0.04,"1.100.0",50304,2019-03-30 03:25:30
0.04,"1.100.0",50304,2019-03-30 03:25:36
0.04,"1.100.0",50304,2019-03-30 03:25:55
0.50,"1.100.0",51646,2019-03-31 15:54:46
0.96,"1.53.1",41353,2019-03-14 05:20:27
0.97,"1.53.1",41353,2019-03-14 05:17:57
0.13,,41353,2019-03-04 09:24:40
0.12,,41353,2019-03-04 09:26:00
0.11,"1.53.1",41353,2019-03-04 09:27:40
0.10,"1.53.1",41353,2019-03-04 09:29:00
0.21,"1.53.1",41353,2019-03-04 10:34:20
0.20,"1.53.1",41353,2019-03-04 10:36:10
0.19,"1.53.1",41353,2019-03-04 10:38:10
0.18,"1.53.1",41353,2019-03-04 10:40:20
0.17,"1.53.1",41353,2019-03-04 10:42:00
0.75,"1.53.1",41353,2019-03-04 13:08:17
0.74,"1.53.1",41353,2019-03-04 13:09:09
0.73,"1.53.1",41353,2019-03-04 13:11:09
0.72,"1.53.1",41353,2019-03-04 13:13:19
0.03,"1.53.1",41353,2019-03-04 17:00:55
0.02,"1.53.1",41353,2019-03-04 17:02:55
0.01,"1.53.1",41353,2019-03-04 17:04:55
0.83,"1.53.1",41353,2019-03-05 04:13:40
0.82,"1.53.1",41353,2019-03-05 04:15:40
0.81,"1.53.1",41353,2019-03-05 04:23:35
0.80,"1.53.1",41353,2019-03-05 04:25:35
0.79,"1.53.1",41353,2019-03-05 04:27:45
0.78,"1.53.1",41353,2019-03-05 04:29:55
0.07,"1.53.1",41353,2019-03-31 16:50:31
0.61,"1.53.1",41353,2019-03-20 06:51:23
0.62,"1.53.1",41353,2019-03-20 06:49:03
0.63,"1.53.1",41353,2019-03-20 06:46:53
0.64,"1.53.1",41353,2019-03-20 06:43:11
0.65,"1.53.1",41353,2019-03-20 06:40:51
0.47,"1.100.0",49656,2019-04-01 13:02:00
0.38,"1.100.0",49656,2019-03-29 13:42:23
0.37,"1.100.0",49656,2019-03-29 13:43:41
0.36,"1.100.0",49656,2019-03-29 13:44:46
0.05,"1.53.1",41353,2019-04-01 18:44:39
0.06,"1.53.1",41353,2019-04-01 18:42:29
0.07,"1.53.1",41353,2019-04-01 18:39:49
0.02,"1.53.1",41353,2019-04-01 16:56:55
0.04,"1.53.1",41353,2019-04-01 16:52:35
0.07,"1.53.1",41353,2019-04-01 16:45:34
0.09,"1.53.1",41353,2019-04-01 16:41:04
0.11,"1.53.1",41353,2019-04-01 16:36:24
0.06,"1.53.1",41353,2019-04-01 14:21:21
0.08,"1.53.1",41353,2019-04-01 14:16:51
0.01,"1.53.1",41353,2019-04-01 16:59:05
0.03,"1.53.1",41353,2019-04-01 16:54:55
0.05,"1.53.1",41353,2019-04-01 16:50:15
0.06,"1.53.1",41353,2019-04-01 16:47:44
0.08,"1.53.1",41353,2019-04-01 16:43:04
0.10,"1.53.1",41353,2019-04-01 16:38:54
0.12,"1.53.1",41353,2019-04-01 16:34:14
0.05,"1.53.1",41353,2019-04-01 14:23:31
0.09,"1.53.1",41353,2019-04-01 14:14:41
0.44,"1.53.1",41353,2019-04-02 11:30:15
0.45,"1.53.1",41353,2019-04-02 11:28:15
0.46,"1.53.1",41353,2019-04-02 11:26:15
0.47,"1.53.1",41353,2019-04-02 11:24:25
0.48,"1.53.1",41353,2019-04-02 11:22:25
0.50,"1.53.1",41353,2019-04-02 11:18:05
0.51,"1.53.1",41353,2019-04-02 11:15:55
0.52,"1.53.1",41353,2019-04-02 11:13:55
0.53,"1.53.1",41353,2019-04-02 11:11:25
0.89,"1.53.1",41353,2019-03-08 04:58:15
0.90,"1.53.1",41353,2019-03-08 04:56:05
0.60,"1.53.1",41353,2019-03-06 06:58:26
0.61,"1.53.1",41353,2019-03-06 06:56:26
0.62,"1.53.1",41353,2019-03-06 06:54:36
0.63,"1.53.1",41353,2019-03-06 06:52:36
0.64,"1.53.1",41353,2019-03-06 06:50:46
0.65,"1.53.1",41353,2019-03-06 06:48:36
0.66,"1.53.1",41353,2019-03-06 06:46:46
0.67,"1.53.1",41353,2019-03-07 05:01:11
0.68,"1.53.1",41353,2019-03-07 04:59:01
0.58,"1.53.1",41353,2019-03-19 07:12:12
0.57,"1.53.1",41353,2019-03-19 07:14:22
0.54,"1.100.0",53120,2019-04-05 12:36:38
0.55,"1.100.0",53120,2019-04-05 12:34:08
0.24,"1.53.1",41353,2019-04-05 12:10:50
0.25,"1.15.0",53379,2019-04-06 13:07:31
0.26,"1.15.0",53379,2019-04-06 13:06:30
0.27,"1.15.0",53379,2019-04-06 13:05:29
0.28,"1.15.0",53379,2019-04-06 13:04:28
0.29,"1.15.0",53379,2019-04-06 13:03:27
0.30,"1.15.0",53379,2019-04-06 13:02:26
0.31,"1.15.0",53379,2019-04-06 13:01:24
0.32,"1.15.0",53379,2019-04-06 13:00:23
0.33,"1.15.0",53379,2019-04-06 12:59:22
0.34,"1.15.0",53379,2019-04-06 12:58:21
0.35,"1.15.0",53379,2019-04-06 12:57:50
0.36,"1.15.0",53379,2019-04-06 12:56:49
0.37,"1.15.0",53379,2019-04-06 12:55:48
0.38,"1.15.0",53379,2019-04-06 12:54:47
0.39,"1.15.0",53379,2019-04-06 12:53:46
0.40,"1.15.0",53379,2019-04-06 12:52:44
0.41,"1.15.0",53379,2019-04-06 12:51:43
0.42,"1.15.0",53379,2019-04-06 12:50:42
0.43,"1.15.0",53379,2019-04-06 12:49:10
0.45,"1.15.0",53379,2019-04-06 12:47:08
0.46,"1.15.0",53379,2019-04-06 12:45:42
0.44,"1.15.0",53379,2019-04-06 12:48:09
0.36,"1.15.0",53379,2019-04-06 08:00:32
0.37,"1.15.0",53379,2019-04-06 07:59:31
0.38,"1.15.0",53379,2019-04-06 07:58:29
0.39,"1.15.0",53379,2019-04-06 07:57:28
0.40,"1.15.0",53379,2019-04-06 07:56:27
0.41,"1.15.0",53379,2019-04-06 07:55:26
0.42,"1.15.0",53379,2019-04-06 07:54:30
0.43,"1.15.0",53379,2019-04-06 07:53:24
0.44,"1.15.0",53379,2019-04-06 07:52:23
0.45,"1.15.0",53379,2019-04-06 07:50:51
0.46,"1.15.0",53379,2019-04-06 07:49:50
0.47,"1.15.0",53379,2019-04-06 07:48:49
0.48,"1.15.0",53379,2019-04-06 07:43:28
0.49,"1.15.0",53379,2019-04-06 07:42:27
0.50,"1.15.0",53379,2019-04-06 07:41:36
0.51,"1.15.0",53379,2019-04-06 07:40:25
0.52,"1.15.0",53379,2019-04-06 07:39:24
0.53,"1.15.0",53379,2019-04-06 07:38:23
0.54,"1.15.0",53379,2019-04-06 07:37:46
0.58,"1.15.0",53379,2019-04-06 07:32:06
0.57,"1.15.0",53379,2019-04-06 07:33:07
0.56,"1.100.0",48826,2019-04-03 08:01:04
0.57,"1.100.0",48826,2019-04-03 07:59:52
0.58,"1.100.0",48826,2019-04-03 07:58:32
0.59,"1.100.0",48826,2019-04-03 07:57:04
0.60,"1.100.0",48826,2019-04-03 07:55:52
0.61,"1.100.0",48826,2019-04-03 07:54:32
0.62,"1.100.0",48826,2019-04-03 07:53:04
0.63,"1.100.0",48826,2019-04-03 07:51:52
0.63,"1.100.0",48826,2019-04-03 07:51:52
0.64,"1.100.0",48826,2019-04-03 07:50:32
0.65,"1.100.0",48826,2019-04-03 07:49:04
0.66,"1.100.0",48826,2019-04-03 07:47:52
0.67,"1.100.0",48826,2019-04-03 07:46:32
0.03,"1.53.1",41353,2019-04-07 11:05:14
0.04,"1.53.1",41353,2019-04-07 11:03:04
0.05,"1.53.1",41353,2019-04-07 11:00:24
0.06,"1.53.1",41353,2019-04-07 10:54:36
0.01,"1.101.0",51374,2019-04-08 13:29:51
0.76,"1.20.0",48516,2019-04-05 06:30:34
0.78,"1.20.0",48516,2019-04-05 06:25:34
0.69,"1.20.0",48516,2019-03-29 12:38:06
0.08,"1.101.0",51374,2019-04-08 20:49:45
0.03,"1.53.1",41353,2019-04-08 12:35:39
0.02,"1.53.1",41353,2019-04-08 12:37:49
0.94,"1.20.0",48516,2019-04-02 16:16:43
0.95,"1.20.0",48516,2019-04-02 16:14:09
0.96,"1.20.0",48516,2019-04-02 16:09:55
0.98,"1.20.0",48516,2019-04-02 16:03:19
0.97,"1.20.0",48516,2019-04-02 16:08:24
0.99,"1.20.0",48516,2019-04-02 15:59:38
0.85,"1.101.0",53345,2019-04-07 11:56:53
0.84,"1.101.0",53345,2019-04-07 11:58:24
0.83,"1.101.0",53345,2019-04-07 12:00:24
0.82,"1.101.0",53345,2019-04-07 12:02:24
0.81,"1.101.0",53345,2019-04-07 12:04:54
0.61,"1.101.0",53345,2019-04-11 18:21:50
0.65,"1.101.0",53345,2019-04-11 18:12:33
0.04,"1.101.0",53887,2019-04-09 23:52:37
0.03,"1.101.0",53887,2019-04-09 23:55:38
0.02,"1.101.0",53887,2019-04-09 23:56:08
0.01,"1.101.0",53887,2019-04-09 23:56:38
0.65,"1.101.0",53887,2019-04-10 18:23:08
0.64,"1.101.0",53887,2019-04-10 18:24:38
0.01,"1.53.1",41353,2019-04-12 18:31:53
0.02,"1.53.1",41353,2019-04-12 18:29:33
0.03,"1.53.1",41353,2019-04-12 18:27:13
0.04,"1.53.1",41353,2019-04-12 18:24:53
0.68,"1.100.0",53957,2019-04-12 14:08:35
0.69,"1.100.0",53957,2019-04-12 14:08:10
0.35,"1.99.0",55965,2019-04-13 07:01:41
0.34,"1.99.0",55965,2019-04-13 07:01:58
0.15,,55930,2019-04-15 14:49:34
0.13,"1.101.0",55930,2019-04-15 14:52:34
0.14,,55930,2019-04-15 14:51:04
0.12,"1.101.0",55930,2019-04-15 14:54:34
0.11,"1.101.0",55930,2019-04-15 14:56:34
0.10,"1.101.0",55930,2019-04-15 14:58:04
0.09,"1.101.0",55930,2019-04-15 14:59:34
0.32,"1.101.0",55911,2019-04-14 15:40:21
0.33,"1.101.0",55911,2019-04-14 15:40:11
0.34,"1.101.0",55911,2019-04-14 15:40:01
0.36,"1.101.0",55911,2019-04-14 15:39:41
0.37,"1.101.0",55911,2019-04-14 15:39:31
0.38,"1.101.0",55911,2019-04-14 15:39:21
0.39,"1.101.0",55911,2019-04-14 15:39:11
0.40,"1.101.0",55911,2019-04-14 15:39:01
0.41,"1.101.0",55911,2019-04-14 15:38:51
0.42,"1.101.0",55911,2019-04-14 15:38:41
0.43,"1.101.0",55911,2019-04-14 15:38:31
0.44,"1.101.0",55911,2019-04-14 15:38:21
0.45,"1.101.0",55911,2019-04-14 15:38:11
0.46,"1.101.0",55911,2019-04-14 15:38:01
0.47,"1.101.0",55911,2019-04-14 15:37:51
0.48,"1.101.0",55911,2019-04-14 15:37:41
0.49,"1.101.0",55911,2019-04-14 15:37:31
0.50,"1.101.0",55911,2019-04-14 15:37:21
0.51,"1.101.0",55911,2019-04-14 15:37:11
0.53,"1.101.0",55911,2019-04-14 15:36:51
0.54,"1.101.0",55911,2019-04-14 15:35:41
0.52,"1.101.0",55911,2019-04-14 15:37:01
0.55,"1.101.0",55911,2019-04-14 15:34:31
0.56,"1.101.0",55911,2019-04-14 15:33:21
0.57,"1.101.0",55911,2019-04-14 15:32:11
0.58,"1.101.0",55911,2019-04-14 15:31:01
0.59,"1.101.0",55911,2019-04-14 15:29:51
0.60,"1.101.0",55911,2019-04-14 15:28:41
0.61,"1.101.0",55911,2019-04-14 15:26:21
0.62,"1.101.0",55911,2019-04-14 15:25:11
0.63,"1.101.0",55911,2019-04-14 15:22:51
0.64,"1.101.0",55911,2019-04-14 15:21:41
0.65,"1.101.0",55911,2019-04-14 15:20:31
0.66,"1.101.0",55911,2019-04-14 15:19:21
0.67,"1.101.0",55911,2019-04-14 15:18:11
0.68,"1.101.0",55911,2019-04-14 15:17:01
0.69,"1.101.0",55911,2019-04-14 15:15:51
0.70,"1.101.0",55911,2019-04-14 15:14:41
0.71,"1.101.0",55911,2019-04-14 15:13:31
0.72,"1.101.0",55911,2019-04-14 15:11:11
0.87,"1.101.0",55911,2019-04-14 14:49:01
0.88,"1.101.0",55911,2019-04-14 14:47:51
0.88,"1.101.0",55911,2019-04-14 14:47:51
0.89,"1.101.0",55911,2019-04-14 14:46:41
0.90,"1.101.0",55911,2019-04-14 14:45:31
0.21,"1.101.0",55911,2019-04-14 10:56:00
0.22,"1.101.0",55911,2019-04-14 10:55:50
0.23,"1.101.0",55911,2019-04-14 10:55:40
0.24,"1.101.0",55911,2019-04-14 10:55:30
0.25,"1.101.0",55911,2019-04-14 10:55:20
0.26,"1.101.0",55911,2019-04-14 10:55:10
0.27,"1.101.0",55911,2019-04-14 10:55:00
0.28,"1.101.0",55911,2019-04-14 10:54:50
0.29,"1.101.0",55911,2019-04-14 10:53:40
0.30,"1.101.0",55911,2019-04-14 10:52:30
0.31,"1.101.0",55911,2019-04-14 10:50:10
0.32,"1.101.0",55911,2019-04-14 10:49:00
0.33,"1.101.0",55911,2019-04-14 10:47:50
0.15,"1.101.0",56112,2019-04-19 12:37:28
0.14,"1.101.0",56112,2019-04-19 12:37:43
0.13,"1.101.0",56112,2019-04-19 12:38:01
0.12,"1.101.0",56112,2019-04-19 12:38:13
0.11,"1.101.0",56112,2019-04-19 12:38:18
0.07,"1.101.0",56112,2019-04-19 12:38:21
0.05,"1.101.0",56112,2019-04-19 12:38:24
0.04,"1.101.0",56112,2019-04-19 12:38:33
0.24,"1.101.0",53887,2019-04-20 02:51:38
0.02,"1.101.0",49290,2019-04-18 16:57:54
0.03,"1.101.0",49290,2019-04-18 16:51:10
0.13,"1.101.0",49290,2019-04-18 16:39:29
0.26,"1.101.0",49290,2019-04-18 16:33:11
0.73,"1.53.1",41353,2019-04-11 08:41:55
0.97,"1.53.1",41353,2019-04-20 04:48:04
0.98,"1.53.1",41353,2019-04-20 04:47:28
0.26,"1.53.1",41353,2019-04-16 09:45:43
0.81,"1.101.0",56112,2019-04-21 13:10:53
0.25,"1.101.0",57993,2019-04-22 19:38:37
0.24,"1.101.0",57993,2019-04-22 19:40:28
0.23,"1.101.0",57993,2019-04-22 19:43:44
0.22,"1.101.0",57993,2019-04-22 19:43:51
0.21,"1.101.0",57993,2019-04-22 19:45:15
0.20,"1.101.0",57993,2019-04-22 19:46:53
0.17,"1.101.0",53887,2019-04-21 21:16:56
0.68,"1.53.1",41353,2019-04-23 16:16:08
0.69,"1.53.1",41353,2019-04-23 16:14:08
0.70,"1.53.1",41353,2019-04-23 16:12:18
0.71,"1.53.1",41353,2019-04-23 16:10:18
0.72,"1.53.1",41353,2019-04-23 16:08:08
0.36,"1.53.1",41353,2019-04-23 12:24:25
0.37,"1.53.1",41353,2019-04-23 12:22:25
0.39,"1.53.1",41353,2019-04-23 12:18:35
0.01,"1.100.0",58582,2019-04-24 14:52:10
0.59,"1.101.0",57825,2014-02-10 13:38:13
0.58,"1.101.0",57825,2014-02-10 13:40:13
0.57,"1.101.0",57825,2014-02-10 13:42:13
0.56,"1.101.0",57825,2014-02-10 13:44:13
0.55,"1.101.0",57825,2014-02-10 13:46:13
0.54,"1.101.0",57825,2014-02-10 13:47:53
0.59,"1.101.0",57825,2014-02-10 14:31:38
0.58,"1.101.0",57825,2014-02-10 14:33:39
0.57,"1.101.0",57825,2014-02-10 14:35:49
0.56,"1.101.0",57825,2014-02-10 14:37:28
0.55,"1.101.0",57825,2014-02-10 14:39:09
0.54,"1.101.0",57825,2014-02-10 14:40:59
0.53,"1.101.0",57825,2014-02-10 14:42:49
0.36,"1.101.0",57825,2014-02-11 14:21:28
0.35,"1.101.0",57825,2014-02-11 14:22:16
0.55,"1.101.0",57825,2014-02-11 15:04:32
0.54,"1.101.0",57825,2014-02-11 15:06:12
0.53,"1.101.0",57825,2014-02-11 15:07:52
0.52,"1.101.0",57825,2014-02-11 15:09:32
0.63,"1.101.0",57825,2014-02-12 14:27:34
0.62,"1.101.0",57825,2014-02-12 14:29:27
0.61,"1.101.0",57825,2014-02-12 14:31:17
0.60,"1.101.0",57825,2014-02-12 14:33:17
0.81,"1.101.0",57825,2014-02-17 10:00:42
0.80,"1.101.0",57825,2014-02-17 10:02:23
0.79,"1.101.0",57825,2014-02-17 10:04:02
0.78,"1.101.0",57825,2014-02-17 10:06:32
0.77,"1.101.0",57825,2014-02-17 10:18:32
0.62,"1.101.0",57825,2014-02-17 12:36:30
0.61,"1.101.0",57825,2014-02-17 12:38:20
0.60,"1.101.0",57825,2014-02-17 12:40:20
0.59,"1.101.0",57825,2014-02-17 12:42:20
0.58,"1.101.0",57825,2014-02-17 12:44:20
0.57,"1.101.0",57825,2014-02-17 12:46:10
0.98,"1.101.0",59785,2019-04-26 05:54:29
0.55,"1.102.0",58938,2019-04-27 07:51:36
0.54,"1.102.0",58938,2019-04-27 07:52:22
0.53,"1.102.0",58938,2019-04-27 07:53:19
0.52,"1.102.0",58938,2019-04-27 07:53:58
0.62,"1.102.0",58938,2019-04-27 09:49:12
0.61,"1.102.0",58938,2019-04-27 09:50:02
0.54,"1.96.0",59857,2019-04-27 15:12:38
0.56,"1.96.0",59857,2019-04-27 15:08:38
0.17,"1.53.1",41353,2019-04-27 08:52:44
0.16,"1.53.1",41353,2019-04-27 08:54:44
0.15,"1.53.1",41353,2019-04-27 08:56:44
0.14,"1.53.1",41353,2019-04-27 08:58:54
0.08,"1.53.1",41353,2019-04-27 11:47:40
0.07,"1.53.1",41353,2019-04-27 11:49:40
0.06,"1.53.1",41353,2019-04-27 11:52:00
0.05,"1.53.1",41353,2019-04-27 11:54:10
0.16,"1.102.0",58938,2019-04-28 13:33:34
0.33,"1.102.0",58938,2019-04-28 13:18:39
0.34,"1.102.0",58938,2019-04-28 13:17:49
0.35,"1.102.0",58938,2019-04-28 13:16:59
0.36,"1.102.0",58938,2019-04-28 13:16:13
0.37,"1.102.0",58938,2019-04-28 13:15:20
0.89,"1.102.0",58938,2019-04-29 05:53:42
0.11,"1.53.1",41353,2019-04-28 12:44:22
0.12,"1.53.1",41353,2019-04-28 12:42:22
0.69,"1.14.1",39422,2019-04-30 04:19:27
0.68,"1.14.1",39422,2019-04-30 04:23:57
0.67,"1.14.1",39422,2019-04-30 04:28:27
0.16,"1.102.0",60222,2019-04-30 13:16:40
0.99,"1.101.0",53957,2019-04-12 09:43:35
0.98,"1.101.0",53957,2019-04-12 09:45:15
0.74,"1.102.0",61031,2019-05-03 00:41:37
0.73,"1.102.0",61031,2019-05-03 00:44:07
0.72,"1.102.0",61031,2019-05-03 00:46:37
0.14,"1.102.0",61049,2019-05-03 11:50:57
0.13,"1.102.0",61049,2019-05-03 11:51:04
0.12,"1.102.0",61049,2019-05-03 11:54:11
0.11,"1.102.0",61049,2019-05-03 11:57:21
0.10,"1.102.0",61049,2019-05-03 11:58:11
0.09,"1.102.0",61049,2019-05-03 11:59:01
0.08,"1.102.0",61049,2019-05-03 11:59:51
0.07,"1.102.0",61049,2019-05-03 12:00:41
0.06,"1.102.0",61049,2019-05-03 12:01:31
0.95,"1.102.0",61031,2019-05-04 00:36:13
0.93,"1.102.0",61031,2019-05-04 00:41:13
0.94,"1.102.0",61031,2019-05-04 00:38:43
0.92,"1.102.0",61031,2019-05-04 00:43:43
0.91,"1.102.0",61031,2019-05-04 00:48:37
0.51,,58731,2019-05-05 17:22:20
0.50,,58731,2019-05-05 17:22:30
0.49,"1.102.0",58731,2019-05-05 17:22:40
0.47,"1.102.0",58731,2019-05-05 17:23:00
0.46,"1.102.0",58731,2019-05-05 17:23:10
0.45,"1.102.0",58731,2019-05-05 17:23:20
0.67,"1.102.0",58731,2019-05-06 04:48:04
0.66,"1.102.0",58731,2019-05-06 04:48:44
0.65,"1.102.0",58731,2019-05-06 04:48:54
0.63,"1.102.0",58731,2019-05-06 04:49:14
0.62,"1.102.0",58731,2019-05-06 04:49:24
0.61,"1.102.0",58731,2019-05-06 04:49:34
0.60,"1.102.0",58731,2019-05-06 04:49:44
0.59,"1.102.0",58731,2019-05-06 04:49:54
0.58,"1.102.0",58731,2019-05-06 04:50:04
0.57,"1.102.0",58731,2019-05-06 04:50:14
0.56,"1.102.0",58731,2019-05-06 04:50:24
0.55,"1.102.0",58731,2019-05-06 04:50:34
0.54,"1.102.0",58731,2019-05-06 04:50:44
0.53,"1.102.0",58731,2019-05-06 04:50:54
0.52,"1.102.0",58731,2019-05-06 04:51:04
0.51,"1.102.0",58731,2019-05-06 04:51:14
0.50,"1.102.0",58731,2019-05-06 04:51:24
0.49,"1.102.0",58731,2019-05-06 04:51:34
0.48,"1.102.0",58731,2019-05-06 04:51:44
0.47,"1.102.0",58731,2019-05-06 04:51:54
0.46,"1.102.0",58731,2019-05-06 04:52:04
0.45,"1.102.0",58731,2019-05-06 04:52:14
0.44,"1.102.0",58731,2019-05-06 04:52:24
0.43,"1.102.0",58731,2019-05-06 04:52:34
0.35,"1.102.0",58731,2019-05-06 06:01:22
0.34,"1.102.0",58731,2019-05-06 06:02:32
0.33,"1.102.0",58731,2019-05-06 06:03:42
0.33,"1.102.0",58731,2019-05-06 06:03:52
0.32,"1.102.0",58731,2019-05-06 06:04:12
0.31,"1.102.0",58731,2019-05-06 06:04:22
0.30,"1.102.0",58731,2019-05-06 06:04:32
0.29,"1.102.0",58731,2019-05-06 06:04:42
0.28,"1.102.0",58731,2019-05-06 06:04:52
0.27,"1.102.0",58731,2019-05-06 06:05:02
0.26,"1.102.0",58731,2019-05-06 06:05:12
0.25,"1.102.0",58731,2019-05-06 06:05:22
0.20,"1.102.0",58731,2019-05-06 07:17:12
0.19,"1.102.0",58731,2019-05-06 07:17:22
0.18,"1.102.0",58731,2019-05-06 07:17:32
0.17,"1.102.0",58731,2019-05-06 07:17:42
0.16,"1.102.0",58731,2019-05-06 07:17:52
0.15,"1.102.0",58731,2019-05-06 07:18:02
0.14,"1.102.0",58731,2019-05-06 07:18:12
0.13,"1.102.0",58731,2019-05-06 07:18:22
0.12,"1.102.0",58731,2019-05-06 07:18:32
0.10,"1.102.0",58731,2019-05-06 07:18:52
0.11,"1.102.0",58731,2019-05-06 07:18:42
0.09,"1.102.0",58731,2019-05-06 07:19:02
0.08,"1.102.0",58731,2019-05-06 07:19:12
0.07,"1.102.0",58731,2019-05-06 07:19:22
0.06,"1.102.0",58731,2019-05-06 07:19:32
0.05,"1.102.0",58731,2019-05-06 07:19:42
0.04,"1.102.0",58731,2019-05-06 07:19:52
0.03,"1.102.0",58731,2019-05-06 07:20:02
0.02,"1.102.0",58731,2019-05-06 07:20:12
0.28,"1.102.0",58731,2019-05-06 10:33:16
0.27,"1.102.0",58731,2019-05-06 10:34:26
0.26,"1.102.0",58731,2019-05-06 10:34:46
0.25,"1.102.0",58731,2019-05-06 10:39:16
0.15,"1.102.0",58731,2019-05-06 10:41:56
