ElapsedTimestamp,Battery_Used
70,0.010000000000000009
445,0.050000000000000044
236,0.030000000000000027
70,0.009999999999999898
238,0.039999999999999925
44,0.010000000000000009
92,0.010000000000000009
53,0.010000000000000009
454,0.06999999999999995
222,0.029999999999999916
173,0.020000000000000018
179,0.030000000000000027
96,0.09999999999999998
40,0.040000000000000036
368,0.05999999999999994
110,0.029999999999999916
15,0.0
25829,0.0
40,0.010000000000000009
48,0.039999999999999925
16,0.010000000000000009
88,0.010000000000000009
570,0.029999999999999916
5853,0.06
292,0.0
30,0.0
14,0.01
15958,0.040000000000000036
23,0.010000000000000009
240,0.03
60,0.010000000000000009
60,0.0
151,0.010000000000000009
740,0.03
6723,0.25
240,0.010000000000000009
1381,0.05999999999999994
30,0.0
4770,0.13
570,0.020000000000000018
1619,0.019999999999999907
1710,0.05999999999999994
270,0.010000000000000009
6693,0.27
21,0.009999999999999953
209,0.030000000000000027
60,0.0
145,0.010000000000000009
2068,0.27
1194,0.12
798,0.10999999999999999
307,0.04999999999999993
255,0.02999999999999997
177,0.03
52,0.010000000000000002
1747,0.050000000000000044
257,0.039999999999999925
415,0.040000000000000036
228,0.020000000000000018
23,0.010000000000000009
1687,0.12
219,0.010000000000000009
1008,0.06999999999999995
649,0.029999999999999916
95,0.010000000000000009
203,0.019999999999999907
255,0.02999999999999997
1562,0.05999999999999994
138,0.010000000000000009
819,0.09000000000000002
220,0.020000000000000018
571,0.040000000000000036
1479,0.08999999999999997
121,0.03999999999999998
479,0.029999999999999916
27,0.010000000000000009
199,0.010000000000000009
194,0.010000000000000009
472,0.03999999999999998
29,0.0
54,0.029999999999999916
42,0.020000000000000018
594,0.020000000000000018
49488,0.010000000000000009
222,0.010000000000000009
1992,0.27
4878,0.66
840,0.12
78,0.009999999999999953
1540,0.15
359,0.020000000000000018
2393,0.26999999999999996
757,0.09
3727,0.45
406,0.09999999999999999
317,0.0
1425,0.08999999999999997
3843,0.25
478,0.02999999999999997
1212,0.09000000000000002
1728,0.11000000000000004
1909,0.14000000000000007
4620,0.27
576,0.05999999999999997
2850,0.22999999999999998
424,0.07
91,0.05
3696,0.27
1959,0.19999999999999996
1696,0.18
373,0.030000000000000027
1234,0.08000000000000007
50,0.0
80,0.010000000000000009
140,0.019999999999999907
20,0.0
833,0.09999999999999998
1879,0.22999999999999998
467,0.020000000000000018
50,0.010000000000000009
1879,0.21
60,0.010000000000000009
343,0.010000000000000009
1637,0.17
1757,0.18000000000000002
987,0.04999999999999999
243,0.03
91,0.010000000000000009
1970,0.26
272,0.04999999999999999
272,0.09000000000000001
1241,0.1
3787,0.42000000000000004
91,0.03999999999999998
2131,0.1
28921,0.33
848,0.22000000000000003
30,0.01999999999999999
1212,0.19999999999999998
588,0.07999999999999996
212,0.010000000000000009
3393,0.22999999999999998
1605,0.13999999999999999
122,0.010000000000000009
15672,0.13
1091,0.13
725,0.010000000000000009
606,0.010000000000000009
13688,0.16999999999999998
1212,0.07
52920,0.47000000000000003
5905,0.41000000000000003
10,0.010000000000000009
44,0.010000000000000009
20,0.0
206,0.010000000000000009
189,0.020000000000000018
70,0.010000000000000009
49,0.0
657,0.04000000000000001
127,0.010000000000000009
1263,0.020000000000000018
288,0.019999999999999962
411,0.01999999999999999
770,0.019999999999999962
63,0.010000000000000009
82697,0.0
238,0.020000000000000018
549,0.029999999999999916
19,0.010000000000000009
150,0.010000000000000009
6,0.010000000000000009
9,0.009999999999999953
350,0.020000000000000018
143,0.010000000000000009
45782,0.010000000000000009
713,0.05000000000000002
988,0.06999999999999995
36,0.010000000000000009
391,0.020000000000000018
68229,0.020000000000000018
354,0.019999999999999907
288,0.050000000000000044
395,0.020000000000000018
360,0.019999999999999907
810,0.08
1036,0.05999999999999994
326,0.04999999999999993
1760,0.10000000000000009
263,0.010000000000000009
192,0.010000000000000009
409,0.06999999999999995
190,0.010000000000000009
436,0.019999999999999907
560,0.05
30,0.010000000000000009
2417,0.81
1835,0.6099999999999999
1960,0.66
115,0.040000000000000036
1987,0.6599999999999999
151,0.050000000000000044
1110,0.37
1775,0.5900000000000001
451,0.1499999999999999
3881,0.6599999999999999
421,0.14
1353,0.44999999999999996
60,0.020000000000000018
1324,0.43999999999999995
151,0.04999999999999999
9640,0.8
1055,0.36
1581,0.53
210,0.07
918,0.18000000000000005
31,0.010000000000000009
1835,0.6100000000000001
707,0.24
60,0.020000000000000018
1835,0.61
1594,0.53
932,0.30999999999999994
106,0.010000000000000009
1565,0.52
120,0.040000000000000036
2707,0.88
199,0.07000000000000006
21,0.010000000000000009
370,0.040000000000000036
459,0.06
4480,0.31999999999999995
1110,0.10000000000000003
434,0.07999999999999996
993,0.15999999999999998
14995,0.0
701,0.020000000000000018
476,0.020000000000000018
197,0.010000000000000009
770,0.09000000000000008
210,0.030000000000000027
1050,0.15000000000000002
1018,0.040000000000000036
2100,0.2899999999999999
280,0.040000000000000036
910,0.13
630,0.09000000000000002
560,0.08000000000000007
420,0.06000000000000005
3080,0.44
29601,0.020000000000000018
210,0.010000000000000009
180,0.010000000000000009
268,0.020000000000000018
361,0.09000000000000001
840,0.09000000000000002
32292,0.020000000000000018
97,0.03
193,0.039999999999999994
97,0.030000000000000027
67,0.03
622,0.11000000000000001
475,0.04999999999999999
708,0.039999999999999925
2557,0.13999999999999996
1138,0.04999999999999999
1164,0.06999999999999998
283,0.040000000000000036
30182,0.0
67,0.010000000000000009
1853,0.010000000000000009
210,0.030000000000000027
43360,0.13
4898,0.42000000000000004
2028,0.22000000000000003
860,0.11
3266,0.34
373,0.040000000000000036
3332,0.18999999999999995
110,0.020000000000000018
829,0.08000000000000002
3815,0.26
240,0.009999999999999953
14884,0.020000000000000018
12798,0.039999999999999925
2386,0.030000000000000027
19111,0.040000000000000036
1175,0.030000000000000027
20895,0.17000000000000004
412,0.060000000000000026
5516,0.7999999999999999
795,0.16999999999999998
155,0.020000000000000018
4915,0.72
2192,0.29000000000000004
788,0.14
27,0.0
6217,0.82
4189,0.6100000000000001
1651,0.22999999999999998
1296,0.16000000000000003
4884,0.6000000000000001
1223,0.29
579,0.08000000000000002
30,0.010000000000000009
4964,0.58
2560,0.45
6407,0.8099999999999999
862,0.12
162,0.010000000000000009
3668,0.43999999999999995
4496,0.63
1480,0.31
3177,0.41000000000000003
